"session","id","id_case","stage","role","age","ses","sex_female","faculty_player","iri_fs","iri_ec","iri_pt","iri_pd","target","judgement","decision_target","decision_other","faculty_target","faculty_other","faculty_victim","group_target","group_other","n_match","obs_group","source_row_number","role_label","target_code_label","target_faculty","other_faculty","target_faculty_label","other_faculty_label","faculty_player_label","accept_target","accept_other","accept_target_label","accept_other_label","decision_target_label","decision_other_label","decision_pattern","victim_target_group","victim_other_group","bystander_victim_group","bystander_target_group","bystander_other_group","target_other_same_faculty","target_other_same_faculty_binary","faculty_player_factor"
"1","1","1s1",1,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,-9,1,0,0,0,1,0,0,1,1,1,"bystander","target_code_1",0,0,"Control","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","ingroup","outgroup","outgroup","same",1,"Humanities"
"1","1","1s1",1,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,0,1,0,0,1,0,0,1,1,2,"bystander","target_code_2",0,0,"Control","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","ingroup","outgroup","outgroup","same",1,"Humanities"
"1","1","1s2",2,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,9,0,1,1,1,2,1,1,1,2,3,"bystander","target_code_1",1,1,"Humanities","Humanities","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","outgroup","ingroup","ingroup","same",1,"Humanities"
"1","1","1s2",2,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,1,0,1,1,2,1,1,1,2,4,"bystander","target_code_2",1,1,"Humanities","Humanities","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","outgroup","ingroup","ingroup","same",1,"Humanities"
"1","1","1s3",3,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,-9,1,0,0,0,2,0,0,1,2,5,"bystander","target_code_1",0,0,"Control","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","outgroup","outgroup","outgroup","same",1,"Humanities"
"1","1","1s3",3,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,0,1,0,0,2,0,0,1,2,6,"bystander","target_code_2",0,0,"Control","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","outgroup","outgroup","outgroup","same",1,"Humanities"
"1","1","1s4",4,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,9,0,1,0,0,2,0,0,1,2,7,"bystander","target_code_1",0,0,"Control","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","outgroup","outgroup","outgroup","same",1,"Humanities"
"1","1","1s4",4,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,1,0,0,0,2,0,0,1,2,8,"bystander","target_code_2",0,0,"Control","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","outgroup","outgroup","outgroup","same",1,"Humanities"
"1","1","1s5",5,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,9,0,0,2,2,2,2,2,1,2,9,"bystander","target_code_1",2,2,"Engineering","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","ingroup","outgroup","outgroup","outgroup","same",1,"Humanities"
"1","1","1s5",5,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,0,0,2,2,2,2,2,1,2,10,"bystander","target_code_2",2,2,"Engineering","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","ingroup","outgroup","outgroup","outgroup","same",1,"Humanities"
"1","2","2s1",1,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,5,0,1,2,2,1,2,2,1,1,21,"bystander","target_code_1",2,2,"Engineering","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","ingroup","outgroup","outgroup","same",1,"Humanities"
"1","2","2s1",1,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,5,1,0,2,2,1,2,2,1,1,22,"bystander","target_code_2",2,2,"Engineering","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","ingroup","outgroup","outgroup","same",1,"Humanities"
"1","2","2s2",2,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,9,0,0,1,2,2,1,2,0,2,23,"bystander","target_code_1",1,2,"Humanities","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup","outgroup","ingroup","outgroup","different",0,"Humanities"
"1","2","2s2",2,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,9,0,0,2,1,2,2,1,0,2,24,"bystander","target_code_2",2,1,"Engineering","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup","outgroup","outgroup","ingroup","different",0,"Humanities"
"1","2","2s3",3,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,-3,1,1,0,2,1,0,2,0,1,25,"bystander","target_code_1",0,2,"Control","Engineering","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","2","2s3",3,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,-3,1,1,2,0,1,2,0,0,1,26,"bystander","target_code_2",2,0,"Engineering","Control","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","2","2s4",4,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,4,1,0,0,2,1,0,2,0,1,27,"bystander","target_code_1",0,2,"Control","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","2","2s4",4,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,-5,0,1,2,0,1,2,0,0,1,28,"bystander","target_code_2",2,0,"Engineering","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","2","2s5",5,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,3,0,1,2,0,1,2,0,0,1,29,"bystander","target_code_1",2,0,"Engineering","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","2","2s5",5,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,-5,1,0,0,2,1,0,2,0,1,30,"bystander","target_code_2",0,2,"Control","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","3","3s6",6,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,0,1,0,2,1,0,2,0,1,51,"bystander","target_code_1",0,2,"Control","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","3","3s6",6,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,9,1,0,2,0,1,2,0,0,1,52,"bystander","target_code_2",2,0,"Engineering","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","3","3s7",7,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,0,1,0,0,2,0,0,1,2,53,"bystander","target_code_1",0,0,"Control","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","outgroup","outgroup","outgroup","same",1,"Humanities"
"1","3","3s7",7,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,9,1,0,0,0,2,0,0,1,2,54,"bystander","target_code_2",0,0,"Control","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","outgroup","outgroup","outgroup","same",1,"Humanities"
"1","3","3s8",8,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,0,0,1,0,1,1,0,0,1,55,"bystander","target_code_1",1,0,"Humanities","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup","ingroup","ingroup","outgroup","different",0,"Humanities"
"1","3","3s8",8,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,9,0,0,0,1,1,0,1,0,1,56,"bystander","target_code_2",0,1,"Control","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup","ingroup","outgroup","ingroup","different",0,"Humanities"
"1","3","3s9",9,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,0,1,2,1,2,2,1,0,2,57,"bystander","target_code_1",2,1,"Engineering","Humanities","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","ingroup","outgroup","outgroup","outgroup","ingroup","different",0,"Humanities"
"1","3","3s9",9,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,-9,1,0,1,2,2,1,2,0,2,58,"bystander","target_code_2",1,2,"Humanities","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","ingroup","outgroup","ingroup","outgroup","different",0,"Humanities"
"1","3","3s10",10,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,1,1,2,0,1,2,0,0,1,59,"bystander","target_code_1",2,0,"Engineering","Control","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","3","3s10",10,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,9,1,1,0,2,1,0,2,0,1,60,"bystander","target_code_2",0,2,"Control","Engineering","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","4","4s6",6,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,0,1,0,2,1,0,0,2,71,"bystander","target_code_1",1,0,"Humanities","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup","outgroup","ingroup","outgroup","different",0,"Humanities"
"1","4","4s6",6,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,0,0,1,2,0,1,0,2,72,"bystander","target_code_2",0,1,"Control","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup","outgroup","outgroup","ingroup","different",0,"Humanities"
"1","4","4s7",7,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,0,1,0,1,1,0,0,1,73,"bystander","target_code_1",1,0,"Humanities","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup","ingroup","ingroup","outgroup","different",0,"Humanities"
"1","4","4s7",7,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,0,0,1,1,0,1,0,1,74,"bystander","target_code_2",0,1,"Control","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup","ingroup","outgroup","ingroup","different",0,"Humanities"
"1","4","4s8",8,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,0,1,1,1,1,1,1,1,75,"bystander","target_code_1",1,1,"Humanities","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","ingroup","ingroup","ingroup","ingroup","same",1,"Humanities"
"1","4","4s8",8,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,0,1,1,1,1,1,1,1,76,"bystander","target_code_2",1,1,"Humanities","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","ingroup","ingroup","ingroup","ingroup","same",1,"Humanities"
"1","4","4s9",9,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,1,2,2,1,2,2,1,1,77,"bystander","target_code_1",2,2,"Engineering","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","ingroup","outgroup","outgroup","same",1,"Humanities"
"1","4","4s9",9,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,-9,1,0,2,2,1,2,2,1,1,78,"bystander","target_code_2",2,2,"Engineering","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","ingroup","outgroup","outgroup","same",1,"Humanities"
"1","4","4s10",10,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,-9,1,0,1,2,2,1,2,0,2,79,"bystander","target_code_1",1,2,"Humanities","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","ingroup","outgroup","ingroup","outgroup","different",0,"Humanities"
"1","4","4s10",10,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,1,2,1,2,2,1,0,2,80,"bystander","target_code_2",2,1,"Engineering","Humanities","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","ingroup","outgroup","outgroup","outgroup","ingroup","different",0,"Humanities"
"1","5","5s1",1,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,-1,0,1,0,2,2,0,2,0,2,81,"bystander","target_code_1",0,2,"Control","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","ingroup","outgroup","outgroup","outgroup","different",0,"Humanities"
"1","5","5s1",1,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,-1,1,0,2,0,2,2,0,0,2,82,"bystander","target_code_2",2,0,"Engineering","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","ingroup","outgroup","outgroup","outgroup","outgroup","different",0,"Humanities"
"1","5","5s2",2,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,-2,1,0,0,0,2,0,0,1,2,83,"bystander","target_code_1",0,0,"Control","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","outgroup","outgroup","outgroup","same",1,"Humanities"
"1","5","5s2",2,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,1,0,1,0,0,2,0,0,1,2,84,"bystander","target_code_2",0,0,"Control","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","outgroup","outgroup","outgroup","same",1,"Humanities"
"1","5","5s3",3,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,4,0,0,1,0,1,1,0,0,1,85,"bystander","target_code_1",1,0,"Humanities","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup","ingroup","ingroup","outgroup","different",0,"Humanities"
"1","5","5s3",3,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,4,0,0,0,1,1,0,1,0,1,86,"bystander","target_code_2",0,1,"Control","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup","ingroup","outgroup","ingroup","different",0,"Humanities"
"1","5","5s4",4,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,3,0,0,0,2,2,0,2,0,2,87,"bystander","target_code_1",0,2,"Control","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup","outgroup","outgroup","outgroup","different",0,"Humanities"
"1","5","5s4",4,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,3,0,0,2,0,2,2,0,0,2,88,"bystander","target_code_2",2,0,"Engineering","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup","outgroup","outgroup","outgroup","different",0,"Humanities"
"1","5","5s5",5,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,-4,0,1,2,0,1,2,0,0,1,89,"bystander","target_code_1",2,0,"Engineering","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","5","5s5",5,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,-4,1,0,0,2,1,0,2,0,1,90,"bystander","target_code_2",0,2,"Control","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","6","6s1",1,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,-5,0,1,0,2,2,0,2,0,2,101,"bystander","target_code_1",0,2,"Control","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","ingroup","outgroup","outgroup","outgroup","different",0,"Humanities"
"1","6","6s1",1,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,-5,1,0,2,0,2,2,0,0,2,102,"bystander","target_code_2",2,0,"Engineering","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","ingroup","outgroup","outgroup","outgroup","outgroup","different",0,"Humanities"
"1","6","6s2",2,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,5,1,1,2,0,1,2,0,0,1,103,"bystander","target_code_1",2,0,"Engineering","Control","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","6","6s2",2,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,5,1,1,0,2,1,0,2,0,1,104,"bystander","target_code_2",0,2,"Control","Engineering","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","6","6s3",3,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,9,0,0,0,2,1,0,2,0,1,105,"bystander","target_code_1",0,2,"Control","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","6","6s3",3,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,9,0,0,2,0,1,2,0,0,1,106,"bystander","target_code_2",2,0,"Engineering","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","6","6s4",4,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,-5,0,1,1,0,2,1,0,0,2,107,"bystander","target_code_1",1,0,"Humanities","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","outgroup","ingroup","outgroup","different",0,"Humanities"
"1","6","6s4",4,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,9,1,0,0,1,2,0,1,0,2,108,"bystander","target_code_2",0,1,"Control","Humanities","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","outgroup","outgroup","ingroup","different",0,"Humanities"
"1","6","6s5",5,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,9,0,0,0,1,1,0,1,0,1,109,"bystander","target_code_1",0,1,"Control","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup","ingroup","outgroup","ingroup","different",0,"Humanities"
"1","6","6s5",5,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,9,0,0,1,0,1,1,0,0,1,110,"bystander","target_code_2",1,0,"Humanities","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup","ingroup","ingroup","outgroup","different",0,"Humanities"
"1","7","7s6",6,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,0,0,1,1,2,1,1,1,2,131,"bystander","target_code_1",1,1,"Humanities","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup","outgroup","ingroup","ingroup","same",1,"Humanities"
"1","7","7s6",6,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,9,0,0,1,1,2,1,1,1,2,132,"bystander","target_code_2",1,1,"Humanities","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup","outgroup","ingroup","ingroup","same",1,"Humanities"
"1","7","7s7",7,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,1,0,2,1,2,2,1,0,2,133,"bystander","target_code_1",2,1,"Engineering","Humanities","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","ingroup","outgroup","outgroup","outgroup","ingroup","different",0,"Humanities"
"1","7","7s7",7,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,-9,0,1,1,2,2,1,2,0,2,134,"bystander","target_code_2",1,2,"Humanities","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","ingroup","outgroup","ingroup","outgroup","different",0,"Humanities"
"1","7","7s8",8,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,0,1,1,0,2,1,0,0,2,135,"bystander","target_code_1",1,0,"Humanities","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","outgroup","ingroup","outgroup","different",0,"Humanities"
"1","7","7s8",8,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,-9,1,0,0,1,2,0,1,0,2,136,"bystander","target_code_2",0,1,"Control","Humanities","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","outgroup","outgroup","ingroup","different",0,"Humanities"
"1","7","7s9",9,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,1,0,1,0,2,1,0,0,2,137,"bystander","target_code_1",1,0,"Humanities","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","outgroup","ingroup","outgroup","different",0,"Humanities"
"1","7","7s9",9,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,9,0,1,0,1,2,0,1,0,2,138,"bystander","target_code_2",0,1,"Control","Humanities","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","outgroup","outgroup","ingroup","different",0,"Humanities"
"1","7","7s10",10,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,1,1,0,2,1,0,2,0,1,139,"bystander","target_code_1",0,2,"Control","Engineering","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","7","7s10",10,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,9,1,1,2,0,1,2,0,0,1,140,"bystander","target_code_2",2,0,"Engineering","Control","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","8","8s6",6,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,2,0,1,2,2,1,2,2,1,1,151,"bystander","target_code_1",2,2,"Engineering","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","ingroup","outgroup","outgroup","same",1,"Humanities"
"1","8","8s6",6,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,1,1,0,2,2,1,2,2,1,1,152,"bystander","target_code_2",2,2,"Engineering","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","ingroup","outgroup","outgroup","same",1,"Humanities"
"1","8","8s7",7,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,1,1,0,2,0,1,2,0,0,1,153,"bystander","target_code_1",2,0,"Engineering","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","8","8s7",7,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,2,0,1,0,2,1,0,2,0,1,154,"bystander","target_code_2",0,2,"Control","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","ingroup","outgroup","outgroup","different",0,"Humanities"
"1","8","8s8",8,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,9,0,0,0,2,2,0,2,0,2,155,"bystander","target_code_1",0,2,"Control","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup","outgroup","outgroup","outgroup","different",0,"Humanities"
"1","8","8s8",8,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,9,0,0,2,0,2,2,0,0,2,156,"bystander","target_code_2",2,0,"Engineering","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup","outgroup","outgroup","outgroup","different",0,"Humanities"
"1","8","8s9",9,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,4,1,1,0,1,2,0,1,0,2,157,"bystander","target_code_1",0,1,"Control","Humanities","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup","outgroup","outgroup","ingroup","different",0,"Humanities"
"1","8","8s9",9,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,4,1,1,1,0,2,1,0,0,2,158,"bystander","target_code_2",1,0,"Humanities","Control","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup","outgroup","ingroup","outgroup","different",0,"Humanities"
"1","8","8s10",10,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,1,1,1,1,0,2,1,0,0,2,159,"bystander","target_code_1",1,0,"Humanities","Control","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup","outgroup","ingroup","outgroup","different",0,"Humanities"
"1","8","8s10",10,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,1,1,1,0,1,2,0,1,0,2,160,"bystander","target_code_2",0,1,"Control","Humanities","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup","outgroup","outgroup","ingroup","different",0,"Humanities"
"1","9","9s1",1,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,0,0,0,0,2,0,0,1,2,161,"bystander","target_code_1",0,0,"Control","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup","outgroup","outgroup","outgroup","same",1,"Humanities"
"1","9","9s1",1,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,9,0,0,0,0,2,0,0,1,2,162,"bystander","target_code_2",0,0,"Control","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup","outgroup","outgroup","outgroup","same",1,"Humanities"
"1","9","9s2",2,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,-9,0,1,1,0,2,1,0,0,2,163,"bystander","target_code_1",1,0,"Humanities","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup","outgroup","ingroup","outgroup","different",0,"Humanities"
