"id","stage","negotiator_slot","role","role_observer","age","economic_status","sex","sex_man","participant_faculty","participant_engineering","treatment","analysis_include","iri_total","iri_fs","iri_ec","iri_pt","iri_pd","faculty_negotiator","faculty_victim","negotiator_alignment","perp_outgroup","perp_control","victim_outgroup","same_group_harm","decision_accept","judgement","condemnation","case_configuration","case_configuration_role","case_configuration_decision","case_configuration_context","case_hum_x_hum","case_hum_x_ing","case_hum_x_control","case_ing_x_hum","case_ing_x_ing","case_ing_x_control"
120,10,1,"observer",1,21,3,2,1,2,1,1,TRUE,2.32142857142857,2.14285714285714,2.5,2.42857142857143,2.16666666666667,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Accept","Ing_x_Ing__Observer__Accept",0,0,0,0,1,0
120,10,2,"observer",1,21,3,2,1,2,1,1,TRUE,2.32142857142857,2.14285714285714,2.5,2.42857142857143,2.16666666666667,1,2,"outgroup",1,0,0,0,0,-9,9,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Reject","Ing_x_Hum__Observer__Reject",0,0,0,1,0,0
121,1,1,"observer",1,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Accept","Ing_x_Ing__Observer__Accept",0,0,0,0,1,0
121,1,2,"observer",1,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
121,2,1,"observer",1,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,3,1,"control",0,1,1,,0,9,-9,"Hum_x_Control","Hum_x_Control__Observer","Hum_x_Control__Reject","Hum_x_Control__Observer__Reject",0,0,1,0,0,0
121,2,2,"observer",1,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,3,1,"control",0,1,1,,1,-9,9,"Hum_x_Control","Hum_x_Control__Observer","Hum_x_Control__Accept","Hum_x_Control__Observer__Accept",0,0,1,0,0,0
121,3,1,"observer",1,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,3,2,"control",0,1,0,,0,9,-9,"Ing_x_Control","Ing_x_Control__Observer","Ing_x_Control__Reject","Ing_x_Control__Observer__Reject",0,0,0,0,0,1
121,3,2,"observer",1,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,2,2,"ingroup",0,0,0,1,0,9,-9,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Reject","Ing_x_Ing__Observer__Reject",0,0,0,0,1,0
121,4,1,"observer",1,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,2,2,"ingroup",0,0,0,1,0,9,-9,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Reject","Ing_x_Ing__Observer__Reject",0,0,0,0,1,0
121,4,2,"observer",1,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
121,5,1,"observer",1,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
121,5,2,"observer",1,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,3,2,"control",0,1,0,,0,9,-9,"Ing_x_Control","Ing_x_Control__Observer","Ing_x_Control__Reject","Ing_x_Control__Observer__Reject",0,0,0,0,0,1
121,6,1,"victim",0,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
121,6,2,"victim",0,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,3,2,"control",0,1,0,,1,-9,9,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Accept","Ing_x_Control__Victim__Accept",0,0,0,0,0,1
121,7,1,"victim",0,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
121,7,2,"victim",0,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
121,8,1,"victim",0,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,3,2,"control",0,1,0,,1,-9,9,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Accept","Ing_x_Control__Victim__Accept",0,0,0,0,0,1
121,8,2,"victim",0,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,2,2,"ingroup",0,0,0,1,0,9,-9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Reject","Ing_x_Ing__Victim__Reject",0,0,0,0,1,0
121,9,1,"victim",0,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,3,2,"control",0,1,0,,1,-9,9,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Accept","Ing_x_Control__Victim__Accept",0,0,0,0,0,1
121,9,2,"victim",0,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
121,10,1,"victim",0,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,1,2,"outgroup",1,0,0,0,0,9,-9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Reject","Ing_x_Hum__Victim__Reject",0,0,0,1,0,0
121,10,2,"victim",0,21,3,2,1,2,1,2,TRUE,1.92857142857143,1.28571428571429,2.125,2.42857142857143,1.83333333333333,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
122,1,1,"victim",0,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,1,2,"outgroup",1,0,0,0,0,9,-9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Reject","Ing_x_Hum__Victim__Reject",0,0,0,1,0,0
122,1,2,"victim",0,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,1,2,"outgroup",1,0,0,0,0,9,-9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Reject","Ing_x_Hum__Victim__Reject",0,0,0,1,0,0
122,2,1,"victim",0,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,2,2,"ingroup",0,0,0,1,1,0,0,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
122,2,2,"victim",0,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,1,2,"outgroup",1,0,0,0,1,0,0,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
122,3,1,"victim",0,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,3,2,"control",0,1,0,,0,9,-9,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Reject","Ing_x_Control__Victim__Reject",0,0,0,0,0,1
122,3,2,"victim",0,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,3,2,"control",0,1,0,,0,9,-9,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Reject","Ing_x_Control__Victim__Reject",0,0,0,0,0,1
122,4,1,"victim",0,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,1,2,"outgroup",1,0,0,0,0,9,-9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Reject","Ing_x_Hum__Victim__Reject",0,0,0,1,0,0
122,4,2,"victim",0,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,3,2,"control",0,1,0,,1,0,0,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Accept","Ing_x_Control__Victim__Accept",0,0,0,0,0,1
122,5,1,"victim",0,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,2,2,"ingroup",0,0,0,1,0,9,-9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Reject","Ing_x_Ing__Victim__Reject",0,0,0,0,1,0
122,5,2,"victim",0,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,3,2,"control",0,1,0,,1,0,0,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Accept","Ing_x_Control__Victim__Accept",0,0,0,0,0,1
122,6,1,"observer",1,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,3,1,"control",0,1,1,,1,0,0,"Hum_x_Control","Hum_x_Control__Observer","Hum_x_Control__Accept","Hum_x_Control__Observer__Accept",0,0,1,0,0,0
122,6,2,"observer",1,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,3,1,"control",0,1,1,,1,0,0,"Hum_x_Control","Hum_x_Control__Observer","Hum_x_Control__Accept","Hum_x_Control__Observer__Accept",0,0,1,0,0,0
122,7,1,"observer",1,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,3,2,"control",0,1,0,,0,9,-9,"Ing_x_Control","Ing_x_Control__Observer","Ing_x_Control__Reject","Ing_x_Control__Observer__Reject",0,0,0,0,0,1
122,7,2,"observer",1,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,1,2,"outgroup",1,0,0,0,0,9,-9,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Reject","Ing_x_Hum__Observer__Reject",0,0,0,1,0,0
122,8,1,"observer",1,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,3,2,"control",0,1,0,,1,0,0,"Ing_x_Control","Ing_x_Control__Observer","Ing_x_Control__Accept","Ing_x_Control__Observer__Accept",0,0,0,0,0,1
122,8,2,"observer",1,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,3,2,"control",0,1,0,,0,9,-9,"Ing_x_Control","Ing_x_Control__Observer","Ing_x_Control__Reject","Ing_x_Control__Observer__Reject",0,0,0,0,0,1
122,9,1,"observer",1,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,2,1,"ingroup",0,0,1,0,0,9,-9,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Reject","Hum_x_Ing__Observer__Reject",0,1,0,0,0,0
122,9,2,"observer",1,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,1,1,"outgroup",1,0,1,1,0,9,-9,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Reject","Hum_x_Hum__Observer__Reject",1,0,0,0,0,0
122,10,1,"observer",1,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,2,2,"ingroup",0,0,0,1,1,0,0,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Accept","Ing_x_Ing__Observer__Accept",0,0,0,0,1,0
122,10,2,"observer",1,21,3,2,1,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.375,2.85714285714286,1.16666666666667,1,2,"outgroup",1,0,0,0,0,9,-9,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Reject","Ing_x_Hum__Observer__Reject",0,0,0,1,0,0
124,1,1,"observer",1,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,3,1,"control",0,1,1,,0,-4,4,"Hum_x_Control","Hum_x_Control__Observer","Hum_x_Control__Reject","Hum_x_Control__Observer__Reject",0,0,1,0,0,0
124,1,2,"observer",1,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,3,1,"control",0,1,1,,0,-4,4,"Hum_x_Control","Hum_x_Control__Observer","Hum_x_Control__Reject","Hum_x_Control__Observer__Reject",0,0,1,0,0,0
124,2,1,"observer",1,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,3,1,"control",0,1,1,,0,3,-3,"Hum_x_Control","Hum_x_Control__Observer","Hum_x_Control__Reject","Hum_x_Control__Observer__Reject",0,0,1,0,0,0
124,2,2,"observer",1,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,1,1,"outgroup",1,0,1,1,1,3,-3,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
124,3,1,"observer",1,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,3,1,"control",0,1,1,,0,-2,2,"Hum_x_Control","Hum_x_Control__Observer","Hum_x_Control__Reject","Hum_x_Control__Observer__Reject",0,0,1,0,0,0
124,3,2,"observer",1,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,2,1,"ingroup",0,0,1,0,0,2,-2,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Reject","Hum_x_Ing__Observer__Reject",0,1,0,0,0,0
124,4,1,"observer",1,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,3,2,"control",0,1,0,,0,3,-3,"Ing_x_Control","Ing_x_Control__Observer","Ing_x_Control__Reject","Ing_x_Control__Observer__Reject",0,0,0,0,0,1
124,4,2,"observer",1,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,1,2,"outgroup",1,0,0,0,0,-3,3,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Reject","Ing_x_Hum__Observer__Reject",0,0,0,1,0,0
124,5,1,"observer",1,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,1,1,"outgroup",1,0,1,1,1,-4,4,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
124,5,2,"observer",1,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,3,1,"control",0,1,1,,0,-5,5,"Hum_x_Control","Hum_x_Control__Observer","Hum_x_Control__Reject","Hum_x_Control__Observer__Reject",0,0,1,0,0,0
124,6,1,"victim",0,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,1,2,"outgroup",1,0,0,0,0,-3,3,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Reject","Ing_x_Hum__Victim__Reject",0,0,0,1,0,0
124,6,2,"victim",0,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,1,2,"outgroup",1,0,0,0,0,2,-2,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Reject","Ing_x_Hum__Victim__Reject",0,0,0,1,0,0
124,7,1,"victim",0,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,3,2,"control",0,1,0,,0,-4,4,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Reject","Ing_x_Control__Victim__Reject",0,0,0,0,0,1
124,7,2,"victim",0,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,0,-3,3,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Reject","Ing_x_Ing__Victim__Reject",0,0,0,0,1,0
124,8,1,"victim",0,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,0,4,-4,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Reject","Ing_x_Ing__Victim__Reject",0,0,0,0,1,0
124,8,2,"victim",0,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,1,2,"outgroup",1,0,0,0,0,4,-4,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Reject","Ing_x_Hum__Victim__Reject",0,0,0,1,0,0
124,9,1,"victim",0,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,1,-5,5,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
124,9,2,"victim",0,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,0,-5,5,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Reject","Ing_x_Ing__Victim__Reject",0,0,0,0,1,0
124,10,1,"victim",0,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,1,2,"outgroup",1,0,0,0,0,-3,3,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Reject","Ing_x_Hum__Victim__Reject",0,0,0,1,0,0
124,10,2,"victim",0,19,1,2,1,2,1,2,TRUE,1.64285714285714,1.42857142857143,2,1.28571428571429,1.83333333333333,1,2,"outgroup",1,0,0,0,1,3,-3,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
125,1,1,"observer",1,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,1,2,"outgroup",1,0,0,0,1,0,0,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
125,1,2,"observer",1,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,2,2,"ingroup",0,0,0,1,0,9,-9,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Reject","Ing_x_Ing__Observer__Reject",0,0,0,0,1,0
125,2,1,"observer",1,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,1,2,"outgroup",1,0,0,0,0,9,-9,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Reject","Ing_x_Hum__Observer__Reject",0,0,0,1,0,0
125,2,2,"observer",1,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,2,2,"ingroup",0,0,0,1,1,0,0,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Accept","Ing_x_Ing__Observer__Accept",0,0,0,0,1,0
125,3,1,"observer",1,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,2,2,"ingroup",0,0,0,1,0,9,-9,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Reject","Ing_x_Ing__Observer__Reject",0,0,0,0,1,0
125,3,2,"observer",1,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,3,2,"control",0,1,0,,0,9,-9,"Ing_x_Control","Ing_x_Control__Observer","Ing_x_Control__Reject","Ing_x_Control__Observer__Reject",0,0,0,0,0,1
125,4,1,"observer",1,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,2,2,"ingroup",0,0,0,1,0,9,-9,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Reject","Ing_x_Ing__Observer__Reject",0,0,0,0,1,0
125,4,2,"observer",1,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,3,2,"control",0,1,0,,1,0,0,"Ing_x_Control","Ing_x_Control__Observer","Ing_x_Control__Accept","Ing_x_Control__Observer__Accept",0,0,0,0,0,1
125,5,1,"observer",1,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,3,2,"control",0,1,0,,0,9,-9,"Ing_x_Control","Ing_x_Control__Observer","Ing_x_Control__Reject","Ing_x_Control__Observer__Reject",0,0,0,0,0,1
125,5,2,"observer",1,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,1,2,"outgroup",1,0,0,0,1,0,0,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
125,6,1,"victim",0,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,3,2,"control",0,1,0,,1,0,0,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Accept","Ing_x_Control__Victim__Accept",0,0,0,0,0,1
125,6,2,"victim",0,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,1,2,"outgroup",1,0,0,0,1,0,0,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
125,7,1,"victim",0,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,1,2,"outgroup",1,0,0,0,0,9,-9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Reject","Ing_x_Hum__Victim__Reject",0,0,0,1,0,0
125,7,2,"victim",0,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,1,2,"outgroup",1,0,0,0,0,9,-9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Reject","Ing_x_Hum__Victim__Reject",0,0,0,1,0,0
125,8,1,"victim",0,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,3,2,"control",0,1,0,,1,0,0,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Accept","Ing_x_Control__Victim__Accept",0,0,0,0,0,1
125,8,2,"victim",0,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,1,2,"outgroup",1,0,0,0,1,0,0,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
125,9,1,"victim",0,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,3,2,"control",0,1,0,,1,0,0,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Accept","Ing_x_Control__Victim__Accept",0,0,0,0,0,1
125,9,2,"victim",0,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,3,2,"control",0,1,0,,1,0,0,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Accept","Ing_x_Control__Victim__Accept",0,0,0,0,0,1
125,10,1,"victim",0,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,1,2,"outgroup",1,0,0,0,0,9,-9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Reject","Ing_x_Hum__Victim__Reject",0,0,0,1,0,0
125,10,2,"victim",0,21,3,2,1,2,1,2,TRUE,2.42857142857143,2.14285714285714,2.625,3,1.83333333333333,3,2,"control",0,1,0,,0,9,-9,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Reject","Ing_x_Control__Victim__Reject",0,0,0,0,0,1
126,1,1,"victim",0,21,2,2,1,2,1,1,TRUE,1.64285714285714,2.57142857142857,1.625,0.714285714285714,1.66666666666667,2,2,"ingroup",0,0,0,1,0,-9,9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Reject","Ing_x_Ing__Victim__Reject",0,0,0,0,1,0
126,1,2,"victim",0,21,2,2,1,2,1,1,TRUE,1.64285714285714,2.57142857142857,1.625,0.714285714285714,1.66666666666667,3,2,"control",0,1,0,,1,9,-9,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Accept","Ing_x_Control__Victim__Accept",0,0,0,0,0,1
126,2,1,"victim",0,21,2,2,1,2,1,1,TRUE,1.64285714285714,2.57142857142857,1.625,0.714285714285714,1.66666666666667,3,2,"control",0,1,0,,1,9,-9,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Accept","Ing_x_Control__Victim__Accept",0,0,0,0,0,1
126,2,2,"victim",0,21,2,2,1,2,1,1,TRUE,1.64285714285714,2.57142857142857,1.625,0.714285714285714,1.66666666666667,1,2,"outgroup",1,0,0,0,0,-9,9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Reject","Ing_x_Hum__Victim__Reject",0,0,0,1,0,0
126,3,1,"victim",0,21,2,2,1,2,1,1,TRUE,1.64285714285714,2.57142857142857,1.625,0.714285714285714,1.66666666666667,3,2,"control",0,1,0,,1,-9,9,"Ing_x_Control","Ing_x_Control__Victim","Ing_x_Control__Accept","Ing_x_Control__Victim__Accept",0,0,0,0,0,1
126,3,2,"victim",0,21,2,2,1,2,1,1,TRUE,1.64285714285714,2.57142857142857,1.625,0.714285714285714,1.66666666666667,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
