"session","id","id_case","stage","role","age","ses","sex_female","faculty_player","iri_fs","iri_ec","iri_pt","iri_pd","target","judgement","decision_target","decision_other","faculty_target","faculty_other","faculty_victim","group_target","group_other","n_match","obs_group","source_row_number"
1,1,"1s1",1,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,-9,1,0,0,0,1,0,0,1,1,1
1,1,"1s1",1,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,0,1,0,0,1,0,0,1,1,2
1,1,"1s2",2,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,9,0,1,1,1,2,1,1,1,2,3
1,1,"1s2",2,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,1,0,1,1,2,1,1,1,2,4
1,1,"1s3",3,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,-9,1,0,0,0,2,0,0,1,2,5
1,1,"1s3",3,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,0,1,0,0,2,0,0,1,2,6
1,1,"1s4",4,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,9,0,1,0,0,2,0,0,1,2,7
1,1,"1s4",4,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,1,0,0,0,2,0,0,1,2,8
1,1,"1s5",5,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,9,0,0,2,2,2,2,2,1,2,9
1,1,"1s5",5,0,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,0,0,2,2,2,2,2,1,2,10
1,1,"1s6",6,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,9,0,1,2,0,,2,0,0,,11
1,1,"1s6",6,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,-9,1,0,0,2,,0,2,0,,12
1,1,"1s7",7,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,-9,1,0,2,1,,2,1,0,,13
1,1,"1s7",7,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,0,1,1,2,,1,2,0,,14
1,1,"1s8",8,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,0,1,0,2,0,,2,0,0,,15
1,1,"1s8",8,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,0,0,1,0,2,,0,2,0,,16
1,1,"1s9",9,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,1,0,1,0,2,,0,2,0,,17
1,1,"1s9",9,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,-9,1,0,2,0,,2,0,0,,18
1,1,"1s10",10,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,9,0,0,2,2,,2,2,1,,19
1,1,"1s10",10,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,0,0,2,2,,2,2,1,,20
1,2,"2s1",1,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,5,0,1,2,2,1,2,2,1,1,21
1,2,"2s1",1,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,5,1,0,2,2,1,2,2,1,1,22
1,2,"2s2",2,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,9,0,0,1,2,2,1,2,0,2,23
1,2,"2s2",2,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,9,0,0,2,1,2,2,1,0,2,24
1,2,"2s3",3,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,-3,1,1,0,2,1,0,2,0,1,25
1,2,"2s3",3,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,-3,1,1,2,0,1,2,0,0,1,26
1,2,"2s4",4,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,4,1,0,0,2,1,0,2,0,1,27
1,2,"2s4",4,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,-5,0,1,2,0,1,2,0,0,1,28
1,2,"2s5",5,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,3,0,1,2,0,1,2,0,0,1,29
1,2,"2s5",5,0,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,-5,1,0,0,2,1,0,2,0,1,30
1,2,"2s6",6,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,-5,0,1,0,0,,0,0,1,,31
1,2,"2s6",6,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,-5,1,0,0,0,,0,0,1,,32
1,2,"2s7",7,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,-9,0,0,0,2,,0,2,0,,33
1,2,"2s7",7,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,-9,0,0,2,0,,2,0,0,,34
1,2,"2s8",8,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,9,1,0,1,1,,1,1,1,,35
1,2,"2s8",8,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,9,0,1,1,1,,1,1,1,,36
1,2,"2s9",9,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,1,0,1,0,1,,0,1,0,,37
1,2,"2s9",9,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,-4,1,0,1,0,,1,0,0,,38
1,2,"2s10",10,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,5,0,0,2,1,,2,1,0,,39
1,2,"2s10",10,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,5,0,0,1,2,,1,2,0,,40
1,3,"3s1",1,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,5,0,1,1,1,,1,1,1,,41
1,3,"3s1",1,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,-5,1,0,1,1,,1,1,1,,42
1,3,"3s2",2,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,0,1,1,2,2,,2,2,1,,43
1,3,"3s2",2,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,0,1,1,2,2,,2,2,1,,44
1,3,"3s3",3,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,0,1,2,0,,2,0,0,,45
1,3,"3s3",3,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,-9,1,0,0,2,,0,2,0,,46
1,3,"3s4",4,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,-9,1,0,2,0,,2,0,0,,47
1,3,"3s4",4,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,9,0,1,0,2,,0,2,0,,48
1,3,"3s5",5,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,0,0,1,2,,1,2,0,,49
1,3,"3s5",5,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,9,0,0,2,1,,2,1,0,,50
1,3,"3s6",6,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,0,1,0,2,1,0,2,0,1,51
1,3,"3s6",6,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,9,1,0,2,0,1,2,0,0,1,52
1,3,"3s7",7,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,0,1,0,0,2,0,0,1,2,53
1,3,"3s7",7,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,9,1,0,0,0,2,0,0,1,2,54
1,3,"3s8",8,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,0,0,1,0,1,1,0,0,1,55
1,3,"3s8",8,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,9,0,0,0,1,1,0,1,0,1,56
1,3,"3s9",9,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,0,1,2,1,2,2,1,0,2,57
1,3,"3s9",9,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,-9,1,0,1,2,2,1,2,0,2,58
1,3,"3s10",10,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,1,1,2,0,1,2,0,0,1,59
1,3,"3s10",10,0,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,9,1,1,0,2,1,0,2,0,1,60
1,4,"4s1",1,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,-9,1,1,2,0,,2,0,0,,61
1,4,"4s1",1,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,-9,1,1,0,2,,0,2,0,,62
1,4,"4s2",2,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,0,0,0,,0,0,1,,63
1,4,"4s2",2,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,0,0,0,,0,0,1,,64
1,4,"4s3",3,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,0,2,1,,2,1,0,,65
1,4,"4s3",3,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,0,1,2,,1,2,0,,66
1,4,"4s4",4,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,0,0,1,,0,1,0,,67
1,4,"4s4",4,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,0,1,0,,1,0,0,,68
1,4,"4s5",5,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,1,1,2,,1,2,0,,69
1,4,"4s5",5,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,-9,1,0,2,1,,2,1,0,,70
1,4,"4s6",6,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,0,1,0,2,1,0,0,2,71
1,4,"4s6",6,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,0,0,1,2,0,1,0,2,72
1,4,"4s7",7,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,0,1,0,1,1,0,0,1,73
1,4,"4s7",7,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,0,0,1,1,0,1,0,1,74
1,4,"4s8",8,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,0,1,1,1,1,1,1,1,75
1,4,"4s8",8,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,0,1,1,1,1,1,1,1,76
1,4,"4s9",9,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,1,2,2,1,2,2,1,1,77
1,4,"4s9",9,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,-9,1,0,2,2,1,2,2,1,1,78
1,4,"4s10",10,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,-9,1,0,1,2,2,1,2,0,2,79
1,4,"4s10",10,0,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,1,2,1,2,2,1,0,2,80
1,5,"5s1",1,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,-1,0,1,0,2,2,0,2,0,2,81
1,5,"5s1",1,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,-1,1,0,2,0,2,2,0,0,2,82
1,5,"5s2",2,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,-2,1,0,0,0,2,0,0,1,2,83
1,5,"5s2",2,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,1,0,1,0,0,2,0,0,1,2,84
1,5,"5s3",3,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,4,0,0,1,0,1,1,0,0,1,85
1,5,"5s3",3,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,4,0,0,0,1,1,0,1,0,1,86
1,5,"5s4",4,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,3,0,0,0,2,2,0,2,0,2,87
1,5,"5s4",4,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,3,0,0,2,0,2,2,0,0,2,88
1,5,"5s5",5,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,-4,0,1,2,0,1,2,0,0,1,89
1,5,"5s5",5,0,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,-4,1,0,0,2,1,0,2,0,1,90
1,5,"5s6",6,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,-3,1,0,0,0,,0,0,1,,91
1,5,"5s6",6,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,3,0,1,0,0,,0,0,1,,92
1,5,"5s7",7,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,5,0,0,2,1,,2,1,0,,93
1,5,"5s7",7,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,5,0,0,1,2,,1,2,0,,94
1,5,"5s8",8,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,-2,1,1,2,1,,2,1,0,,95
1,5,"5s8",8,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,-2,1,1,1,2,,1,2,0,,96
1,5,"5s9",9,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,-5,1,0,2,0,,2,0,0,,97
1,5,"5s9",9,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,4,0,1,0,2,,0,2,0,,98
1,5,"5s10",10,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,3,0,1,2,1,,2,1,0,,99
1,5,"5s10",10,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,-3,1,0,1,2,,1,2,0,,100
1,6,"6s1",1,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,-5,0,1,0,2,2,0,2,0,2,101
1,6,"6s1",1,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,-5,1,0,2,0,2,2,0,0,2,102
1,6,"6s2",2,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,5,1,1,2,0,1,2,0,0,1,103
1,6,"6s2",2,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,5,1,1,0,2,1,0,2,0,1,104
1,6,"6s3",3,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,9,0,0,0,2,1,0,2,0,1,105
1,6,"6s3",3,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,9,0,0,2,0,1,2,0,0,1,106
1,6,"6s4",4,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,-5,0,1,1,0,2,1,0,0,2,107
1,6,"6s4",4,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,9,1,0,0,1,2,0,1,0,2,108
1,6,"6s5",5,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,9,0,0,0,1,1,0,1,0,1,109
1,6,"6s5",5,0,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,9,0,0,1,0,1,1,0,0,1,110
1,6,"6s6",6,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,-9,1,1,1,0,,1,0,0,,111
1,6,"6s6",6,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,-9,1,1,0,1,,0,1,0,,112
1,6,"6s7",7,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,9,0,1,2,2,,2,2,1,,113
1,6,"6s7",7,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,-9,1,0,2,2,,2,2,1,,114
1,6,"6s8",8,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,9,0,1,1,2,,1,2,0,,115
1,6,"6s8",8,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,-9,1,0,2,1,,2,1,0,,116
1,6,"6s9",9,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,9,0,0,1,1,,1,1,1,,117
1,6,"6s9",9,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,9,0,0,1,1,,1,1,1,,118
1,6,"6s10",10,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,9,0,1,2,2,,2,2,1,,119
1,6,"6s10",10,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,-9,1,0,2,2,,2,2,1,,120
1,7,"7s1",1,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,0,0,1,2,,1,2,0,,121
1,7,"7s1",1,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,9,0,0,2,1,,2,1,0,,122
1,7,"7s2",2,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,0,1,0,0,,0,0,1,,123
1,7,"7s2",2,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,-5,1,0,0,0,,0,0,1,,124
1,7,"7s3",3,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,0,0,1,0,,1,0,0,,125
1,7,"7s3",3,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,9,0,0,0,1,,0,1,0,,126
1,7,"7s4",4,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,1,0,0,2,,0,2,0,,127
1,7,"7s4",4,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,-9,0,1,2,0,,2,0,0,,128
1,7,"7s5",5,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,-9,1,1,0,1,,0,1,0,,129
1,7,"7s5",5,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,-9,1,1,1,0,,1,0,0,,130
1,7,"7s6",6,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,0,0,1,1,2,1,1,1,2,131
1,7,"7s6",6,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,9,0,0,1,1,2,1,1,1,2,132
1,7,"7s7",7,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,1,0,2,1,2,2,1,0,2,133
1,7,"7s7",7,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,-9,0,1,1,2,2,1,2,0,2,134
1,7,"7s8",8,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,0,1,1,0,2,1,0,0,2,135
1,7,"7s8",8,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,-9,1,0,0,1,2,0,1,0,2,136
1,7,"7s9",9,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,1,0,1,0,2,1,0,0,2,137
1,7,"7s9",9,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,9,0,1,0,1,2,0,1,0,2,138
1,7,"7s10",10,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,1,1,0,2,1,0,2,0,1,139
1,7,"7s10",10,0,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,9,1,1,2,0,1,2,0,0,1,140
1,8,"8s1",1,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,2,0,0,2,0,,2,0,0,,141
1,8,"8s1",1,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,2,0,0,0,2,,0,2,0,,142
1,8,"8s2",2,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,2,0,0,2,2,,2,2,1,,143
1,8,"8s2",2,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,2,0,0,2,2,,2,2,1,,144
1,8,"8s3",3,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,4,1,0,2,2,,2,2,1,,145
1,8,"8s3",3,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,2,0,1,2,2,,2,2,1,,146
1,8,"8s4",4,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,5,1,1,2,2,,2,2,1,,147
1,8,"8s4",4,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,5,1,1,2,2,,2,2,1,,148
1,8,"8s5",5,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,4,1,0,2,2,,2,2,1,,149
1,8,"8s5",5,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,2,0,1,2,2,,2,2,1,,150
1,8,"8s6",6,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,2,0,1,2,2,1,2,2,1,1,151
1,8,"8s6",6,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,1,1,0,2,2,1,2,2,1,1,152
1,8,"8s7",7,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,1,1,0,2,0,1,2,0,0,1,153
1,8,"8s7",7,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,2,0,1,0,2,1,0,2,0,1,154
1,8,"8s8",8,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,9,0,0,0,2,2,0,2,0,2,155
1,8,"8s8",8,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,9,0,0,2,0,2,2,0,0,2,156
1,8,"8s9",9,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,4,1,1,0,1,2,0,1,0,2,157
1,8,"8s9",9,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,4,1,1,1,0,2,1,0,0,2,158
1,8,"8s10",10,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,1,1,1,1,0,2,1,0,0,2,159
1,8,"8s10",10,0,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,1,1,1,0,1,2,0,1,0,2,160
1,9,"9s1",1,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,0,0,0,0,2,0,0,1,2,161
1,9,"9s1",1,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,9,0,0,0,0,2,0,0,1,2,162
1,9,"9s2",2,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,-9,0,1,1,0,2,1,0,0,2,163
1,9,"9s2",2,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,9,1,0,0,1,2,0,1,0,2,164
1,9,"9s3",3,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,1,0,1,2,1,1,2,0,1,165
1,9,"9s3",3,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,-9,0,1,2,1,1,2,1,0,1,166
1,9,"9s4",4,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,0,0,2,0,1,2,0,0,1,167
1,9,"9s4",4,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,9,0,0,0,2,1,0,2,0,1,168
1,9,"9s5",5,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,1,0,1,1,2,1,1,1,2,169
1,9,"9s5",5,0,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,-9,0,1,1,1,2,1,1,1,2,170
1,9,"9s6",6,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,1,0,1,0,,1,0,0,,171
1,9,"9s6",6,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,-9,0,1,0,1,,0,1,0,,172
1,9,"9s7",7,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,0,0,0,1,,0,1,0,,173
1,9,"9s7",7,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,9,0,0,1,0,,1,0,0,,174
1,9,"9s8",8,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,1,0,2,0,,2,0,0,,175
1,9,"9s8",8,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,-9,0,1,0,2,,0,2,0,,176
1,9,"9s9",9,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,1,0,0,0,,0,0,1,,177
1,9,"9s9",9,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,-9,0,1,0,0,,0,0,1,,178
1,9,"9s10",10,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,0,0,0,0,,0,0,1,,179
1,9,"9s10",10,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,9,0,0,0,0,,0,0,1,,180
1,10,"10s1",1,0,21,3,1,1,3,3.14285714285714,3.28571428571429,1.28571428571429,1,-9,1,1,2,1,2,2,1,0,2,181
1,10,"10s1",1,0,21,3,1,1,3,3.14285714285714,3.28571428571429,1.28571428571429,2,-9,1,1,1,2,2,1,2,0,2,182
1,10,"10s2",2,0,21,3,1,1,3,3.14285714285714,3.28571428571429,1.28571428571429,1,-9,1,1,1,2,2,1,2,0,2,183
1,10,"10s2",2,0,21,3,1,1,3,3.14285714285714,3.28571428571429,1.28571428571429,2,-9,1,1,2,1,2,2,1,0,2,184
1,10,"10s3",3,0,21,3,1,1,3,3.14285714285714,3.28571428571429,1.28571428571429,1,-9,1,0,2,2,2,2,2,1,2,185
1,10,"10s3",3,0,21,3,1,1,3,3.14285714285714,3.28571428571429,1.28571428571429,2,9,0,1,2,2,2,2,2,1,2,186
1,10,"10s4",4,0,21,3,1,1,3,3.14285714285714,3.28571428571429,1.28571428571429,1,9,0,0,1,1,2,1,1,1,2,187
1,10,"10s4",4,0,21,3,1,1,3,3.14285714285714,3.28571428571429,1.28571428571429,2,9,0,0,1,1,2,1,1,1,2,188
