"session","id","id_case","stage","role","age","ses","sex_female","faculty_player","iri_fs","iri_ec","iri_pt","iri_pd","target","judgement","decision_target","decision_other","faculty_target","faculty_other","faculty_victim","group_target","group_other","n_match","obs_group","source_row_number","role_label","target_code_label","target_faculty","other_faculty","target_faculty_label","other_faculty_label","faculty_player_label","accept_target","accept_other","accept_target_label","accept_other_label","decision_target_label","decision_other_label","decision_pattern","victim_target_group","victim_other_group","bystander_victim_group","bystander_target_group","bystander_other_group","target_other_same_faculty","target_other_same_faculty_binary","faculty_player_factor"
"1","1","1s6",6,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,9,0,1,2,0,1,2,0,0,,11,"victim","target_code_1",2,0,"Engineering","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","1","1s6",6,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,-9,1,0,0,2,1,0,2,0,,12,"victim","target_code_2",0,2,"Control","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","1","1s7",7,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,-9,1,0,2,1,1,2,1,0,,13,"victim","target_code_1",2,1,"Engineering","Humanities","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","1","1s7",7,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,0,1,1,2,1,1,2,0,,14,"victim","target_code_2",1,2,"Humanities","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"1","1","1s8",8,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,0,1,0,2,0,1,2,0,0,,15,"victim","target_code_1",2,0,"Engineering","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","1","1s8",8,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,0,0,1,0,2,1,0,2,0,,16,"victim","target_code_2",0,2,"Control","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","1","1s9",9,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,1,0,1,0,2,1,0,2,0,,17,"victim","target_code_1",0,2,"Control","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","1","1s9",9,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,-9,1,0,2,0,1,2,0,0,,18,"victim","target_code_2",2,0,"Engineering","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","1","1s10",10,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,1,9,0,0,2,2,1,2,2,1,,19,"victim","target_code_1",2,2,"Engineering","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","1","1s10",10,1,22,4,0,1,1.42857142857143,0.857142857142857,1.28571428571429,1.42857142857143,2,9,0,0,2,2,1,2,2,1,,20,"victim","target_code_2",2,2,"Engineering","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","2","2s6",6,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,-5,0,1,0,0,1,0,0,1,,31,"victim","target_code_1",0,0,"Control","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","2","2s6",6,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,-5,1,0,0,0,1,0,0,1,,32,"victim","target_code_2",0,0,"Control","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","2","2s7",7,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,-9,0,0,0,2,1,0,2,0,,33,"victim","target_code_1",0,2,"Control","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","2","2s7",7,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,-9,0,0,2,0,1,2,0,0,,34,"victim","target_code_2",2,0,"Engineering","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","2","2s8",8,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,9,1,0,1,1,1,1,1,1,,35,"victim","target_code_1",1,1,"Humanities","Humanities","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"1","2","2s8",8,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,9,0,1,1,1,1,1,1,1,,36,"victim","target_code_2",1,1,"Humanities","Humanities","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"1","2","2s9",9,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,1,0,1,0,1,1,0,1,0,,37,"victim","target_code_1",0,1,"Control","Humanities","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"1","2","2s9",9,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,-4,1,0,1,0,1,1,0,0,,38,"victim","target_code_2",1,0,"Humanities","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","2","2s10",10,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,1,5,0,0,2,1,1,2,1,0,,39,"victim","target_code_1",2,1,"Engineering","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","2","2s10",10,1,18,2,1,1,2.57142857142857,2.71428571428571,2.71428571428571,1.71428571428571,2,5,0,0,1,2,1,1,2,0,,40,"victim","target_code_2",1,2,"Humanities","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","3","3s1",1,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,5,0,1,1,1,1,1,1,1,,41,"victim","target_code_1",1,1,"Humanities","Humanities","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"1","3","3s1",1,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,-5,1,0,1,1,1,1,1,1,,42,"victim","target_code_2",1,1,"Humanities","Humanities","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"1","3","3s2",2,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,0,1,1,2,2,1,2,2,1,,43,"victim","target_code_1",2,2,"Engineering","Engineering","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","3","3s2",2,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,0,1,1,2,2,1,2,2,1,,44,"victim","target_code_2",2,2,"Engineering","Engineering","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","3","3s3",3,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,0,1,2,0,1,2,0,0,,45,"victim","target_code_1",2,0,"Engineering","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","3","3s3",3,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,-9,1,0,0,2,1,0,2,0,,46,"victim","target_code_2",0,2,"Control","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","3","3s4",4,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,-9,1,0,2,0,1,2,0,0,,47,"victim","target_code_1",2,0,"Engineering","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","3","3s4",4,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,9,0,1,0,2,1,0,2,0,,48,"victim","target_code_2",0,2,"Control","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","3","3s5",5,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,1,9,0,0,1,2,1,1,2,0,,49,"victim","target_code_1",1,2,"Humanities","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","3","3s5",5,1,18,3,1,1,3.71428571428571,2,0.857142857142857,2.28571428571429,2,9,0,0,2,1,1,2,1,0,,50,"victim","target_code_2",2,1,"Engineering","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","4","4s1",1,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,-9,1,1,2,0,1,2,0,0,,61,"victim","target_code_1",2,0,"Engineering","Control","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","4","4s1",1,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,-9,1,1,0,2,1,0,2,0,,62,"victim","target_code_2",0,2,"Control","Engineering","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","4","4s2",2,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,0,0,0,1,0,0,1,,63,"victim","target_code_1",0,0,"Control","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","4","4s2",2,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,0,0,0,1,0,0,1,,64,"victim","target_code_2",0,0,"Control","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","4","4s3",3,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,0,2,1,1,2,1,0,,65,"victim","target_code_1",2,1,"Engineering","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","4","4s3",3,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,0,1,2,1,1,2,0,,66,"victim","target_code_2",1,2,"Humanities","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","4","4s4",4,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,0,0,1,1,0,1,0,,67,"victim","target_code_1",0,1,"Control","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","4","4s4",4,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,9,0,0,1,0,1,1,0,0,,68,"victim","target_code_2",1,0,"Humanities","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","4","4s5",5,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,1,9,0,1,1,2,1,1,2,0,,69,"victim","target_code_1",1,2,"Humanities","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"1","4","4s5",5,1,45,2,1,1,2.28571428571429,3.71428571428571,2.85714285714286,2.28571428571429,2,-9,1,0,2,1,1,2,1,0,,70,"victim","target_code_2",2,1,"Engineering","Humanities","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","5","5s6",6,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,-3,1,0,0,0,1,0,0,1,,91,"victim","target_code_1",0,0,"Control","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","5","5s6",6,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,3,0,1,0,0,1,0,0,1,,92,"victim","target_code_2",0,0,"Control","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","5","5s7",7,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,5,0,0,2,1,1,2,1,0,,93,"victim","target_code_1",2,1,"Engineering","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","5","5s7",7,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,5,0,0,1,2,1,1,2,0,,94,"victim","target_code_2",1,2,"Humanities","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","5","5s8",8,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,-2,1,1,2,1,1,2,1,0,,95,"victim","target_code_1",2,1,"Engineering","Humanities","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"1","5","5s8",8,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,-2,1,1,1,2,1,1,2,0,,96,"victim","target_code_2",1,2,"Humanities","Engineering","Humanities",1,1,"accept","accept","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"1","5","5s9",9,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,-5,1,0,2,0,1,2,0,0,,97,"victim","target_code_1",2,0,"Engineering","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","5","5s9",9,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,4,0,1,0,2,1,0,2,0,,98,"victim","target_code_2",0,2,"Control","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","5","5s10",10,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,1,3,0,1,2,1,1,2,1,0,,99,"victim","target_code_1",2,1,"Engineering","Humanities","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"1","5","5s10",10,1,28,3,0,1,2,3.28571428571429,2.71428571428571,1.85714285714286,2,-3,1,0,1,2,1,1,2,0,,100,"victim","target_code_2",1,2,"Humanities","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","6","6s6",6,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,-9,1,1,1,0,1,1,0,0,,111,"victim","target_code_1",1,0,"Humanities","Control","Humanities",1,1,"accept","accept","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"1","6","6s6",6,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,-9,1,1,0,1,1,0,1,0,,112,"victim","target_code_2",0,1,"Control","Humanities","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"1","6","6s7",7,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,9,0,1,2,2,1,2,2,1,,113,"victim","target_code_1",2,2,"Engineering","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","6","6s7",7,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,-9,1,0,2,2,1,2,2,1,,114,"victim","target_code_2",2,2,"Engineering","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","6","6s8",8,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,9,0,1,1,2,1,1,2,0,,115,"victim","target_code_1",1,2,"Humanities","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"1","6","6s8",8,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,-9,1,0,2,1,1,2,1,0,,116,"victim","target_code_2",2,1,"Engineering","Humanities","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","6","6s9",9,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,9,0,0,1,1,1,1,1,1,,117,"victim","target_code_1",1,1,"Humanities","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"1","6","6s9",9,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,9,0,0,1,1,1,1,1,1,,118,"victim","target_code_2",1,1,"Humanities","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"1","6","6s10",10,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,1,9,0,1,2,2,1,2,2,1,,119,"victim","target_code_1",2,2,"Engineering","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","6","6s10",10,1,19,3,1,1,2.28571428571429,2.85714285714286,3,2,2,-9,1,0,2,2,1,2,2,1,,120,"victim","target_code_2",2,2,"Engineering","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","7","7s1",1,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,0,0,1,2,1,1,2,0,,121,"victim","target_code_1",1,2,"Humanities","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","7","7s1",1,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,9,0,0,2,1,1,2,1,0,,122,"victim","target_code_2",2,1,"Engineering","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","7","7s2",2,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,0,1,0,0,1,0,0,1,,123,"victim","target_code_1",0,0,"Control","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","7","7s2",2,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,-5,1,0,0,0,1,0,0,1,,124,"victim","target_code_2",0,0,"Control","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","7","7s3",3,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,0,0,1,0,1,1,0,0,,125,"victim","target_code_1",1,0,"Humanities","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","7","7s3",3,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,9,0,0,0,1,1,0,1,0,,126,"victim","target_code_2",0,1,"Control","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","7","7s4",4,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,9,1,0,0,2,1,0,2,0,,127,"victim","target_code_1",0,2,"Control","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","7","7s4",4,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,-9,0,1,2,0,1,2,0,0,,128,"victim","target_code_2",2,0,"Engineering","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","7","7s5",5,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,1,-9,1,1,0,1,1,0,1,0,,129,"victim","target_code_1",0,1,"Control","Humanities","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"1","7","7s5",5,1,19,3,1,1,3.42857142857143,3.14285714285714,2.71428571428571,2.28571428571429,2,-9,1,1,1,0,1,1,0,0,,130,"victim","target_code_2",1,0,"Humanities","Control","Humanities",1,1,"accept","accept","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"1","8","8s1",1,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,2,0,0,2,0,1,2,0,0,,141,"victim","target_code_1",2,0,"Engineering","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","8","8s1",1,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,2,0,0,0,2,1,0,2,0,,142,"victim","target_code_2",0,2,"Control","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","8","8s2",2,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,2,0,0,2,2,1,2,2,1,,143,"victim","target_code_1",2,2,"Engineering","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","8","8s2",2,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,2,0,0,2,2,1,2,2,1,,144,"victim","target_code_2",2,2,"Engineering","Engineering","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","8","8s3",3,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,4,1,0,2,2,1,2,2,1,,145,"victim","target_code_1",2,2,"Engineering","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","8","8s3",3,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,2,0,1,2,2,1,2,2,1,,146,"victim","target_code_2",2,2,"Engineering","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","8","8s4",4,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,5,1,1,2,2,1,2,2,1,,147,"victim","target_code_1",2,2,"Engineering","Engineering","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","8","8s4",4,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,5,1,1,2,2,1,2,2,1,,148,"victim","target_code_2",2,2,"Engineering","Engineering","Humanities",1,1,"accept","accept","accept","accept","both_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","8","8s5",5,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,1,4,1,0,2,2,1,2,2,1,,149,"victim","target_code_1",2,2,"Engineering","Engineering","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","8","8s5",5,1,19,1,0,1,1.28571428571429,2.71428571428571,2.14285714285714,0.857142857142857,2,2,0,1,2,2,1,2,2,1,,150,"victim","target_code_2",2,2,"Engineering","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","9","9s6",6,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,1,0,1,0,1,1,0,0,,171,"victim","target_code_1",1,0,"Humanities","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","9","9s6",6,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,-9,0,1,0,1,1,0,1,0,,172,"victim","target_code_2",0,1,"Control","Humanities","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"1","9","9s7",7,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,0,0,0,1,1,0,1,0,,173,"victim","target_code_1",0,1,"Control","Humanities","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","9","9s7",7,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,9,0,0,1,0,1,1,0,0,,174,"victim","target_code_2",1,0,"Humanities","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","9","9s8",8,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,1,0,2,0,1,2,0,0,,175,"victim","target_code_1",2,0,"Engineering","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","9","9s8",8,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,-9,0,1,0,2,1,0,2,0,,176,"victim","target_code_2",0,2,"Control","Engineering","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","9","9s9",9,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,1,0,0,0,1,0,0,1,,177,"victim","target_code_1",0,0,"Control","Control","Humanities",1,0,"accept","reject","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","9","9s9",9,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,-9,0,1,0,0,1,0,0,1,,178,"victim","target_code_2",0,0,"Control","Control","Humanities",0,1,"reject","accept","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","9","9s10",10,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,1,9,0,0,0,0,1,0,0,1,,179,"victim","target_code_1",0,0,"Control","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","9","9s10",10,1,18,3,0,1,3.14285714285714,2.85714285714286,2.57142857142857,3.14285714285714,2,9,0,0,0,0,1,0,0,1,,180,"victim","target_code_2",0,0,"Control","Control","Humanities",0,0,"reject","reject","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Humanities"
