"term_label","estimate","std_error","conf_low","conf_high","p_value_display"
"Intercept",7.69856883551954,2.71795228478982,2.3713823573315,13.0257553137076,"0.005**"
"Target accepted",-15.3542305519632,0.966836683847481,-17.2492304523042,-13.4592306516221,"<0.001***"
"Other negotiator accepted",-4.26200110914255,0.66186223149601,-5.55925108287473,-2.96475113541037,"<0.001***"
"Age",0.164299584434581,0.0942292169996226,-0.0203896808846792,0.348988849753841,"0.081+"
"Socioeconomic status",0.206341216294349,0.246114549448418,-0.276043300624549,0.688725733213248,"0.402"
"Woman participant",0.0984270400046754,0.543407522606642,-0.966651704304343,1.16350578431369,"0.856"
"Participant faculty: Engineering vs Humanities",1.17423333306417,0.514867492511421,0.16509304774179,2.18337361838656,"0.023*"
"Target accepted x Other accepted",4.84930265302702,0.769141484055266,3.3417853442787,6.35681996177534,"<0.001***"
"Tobit log-scale",1.93395182966549,0.0504120401996954,1.83514423087408,2.03275942845689,"<0.001***"
