"hypothesis","role","variant","model_family","session_handling","dependence_adjustment","formula","n_obs","n_participants","n_sessions","n_cases","lower_censored_n","upper_censored_n","logLik","AIC","BIC","sigma","singular","dropped_columns","dropped_column_names","shapiro_p","convergence_messages"
"H1","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)",2420,243,16,1215,300,723,-5503.35382114916,11062.7076422983,11224.8702812345,6.9082837082174,NA,0,NA,4.63194026184685e-17,NA
