"estimate","std_error","naive_se","statistic","p_value","term","conf_low","conf_high","pretty_term","hypothesis","role","variant","model_family","session_handling","dependence_adjustment","formula","p_symbol","p_value_display"
7.87171133637873,2.74203937564741,1.76372102254993,2.87075065598581,0.00409498394981299,"(Intercept)",2.49731416010981,13.2461085126476,"Intercept","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","**","0.004**"
0.440961898245979,0.375136780981052,0.248107574770523,1.17546964361314,0.239806875082693,"iri_fs",-0.294306192476882,1.17622998896884,"Empathy: Fantasy","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.240"
-0.164751259528817,0.583890165235419,0.372231859317031,-0.282161388113792,0.777819763692537,"iri_ec",-1.30917598339024,0.979673464332604,"Empathy: Empathic concern","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.778"
0.956306527543731,0.46212995070303,0.329304902984819,2.06934548624022,0.0385136781081418,"iri_pt",0.0505318241657918,1.86208123092167,"Empathy: Perspective taking","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","*","0.039*"
-0.358251152127929,0.450164094179462,0.303228887988434,-0.795823471396432,0.426134647295442,"iri_pd",-1.24057277671967,0.524070472463816,"Empathy: Personal distress","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.426"
-16.9162415420099,1.07152438778318,0.509989042136056,-15.7870802894249,3.81849767031619e-56,"accept_target",-19.0164293420649,-14.8160537419548,"Target accepted","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","***","<0.001***"
-3.87960244433773,0.698247121093317,0.496780144440304,-5.55620256373278,2.75706899916286e-08,"accept_other",-5.24816680168063,-2.51103808699482,"Other negotiator accepted","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","***","<0.001***"
0.0192477708476428,0.100819640297894,0.0576787722548346,0.190912909337616,0.848593826008089,"age",-0.178358724136229,0.216854265831515,"Age","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.849"
0.240250552284091,0.266847176981763,0.169560485856134,0.900330125285567,0.36794459385473,"ses",-0.282769914600165,0.763271019168347,"Socioeconomic status","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.368"
0.436981586061233,0.576300402639967,0.390304818774196,0.758253133364943,0.448299458254758,"sex_female",-0.692567203113103,1.56653037523557,"Woman participant","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.448"
1.37037529535129,0.608688922312719,0.404021331131197,2.25135573380329,0.0243630154255726,"faculty_player_factorEngineering",0.177345007618357,2.56340558308421,"Participant faculty: Engineering vs Humanities","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","*","0.024*"
-2.2013605973871,1.26296469008264,1.15671392220381,-1.74301040612866,0.0813317971218712,"factor(session)2",-4.67677138994908,0.274050195174874,"Session 2","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","+","0.081+"
0.20914690321018,1.34374690488592,1.0799819736491,0.155644565542597,0.876313194766416,"factor(session)3",-2.42459703036623,2.84289083678659,"Session 3","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.876"
1.32048315394314,1.99819021039163,1.33566948625322,0.660839567262385,0.508715205158785,"factor(session)4",-2.59596965842446,5.23693596631074,"Session 4","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.509"
-1.59494988415642,1.74806791265675,1.23748546967793,-0.912407276976087,0.361554360229105,"factor(session)5",-5.02116299296365,1.83126322465081,"Session 5","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.362"
1.78417434968166,1.53124364248661,1.82308189969588,1.16517992315338,0.243946170615079,"factor(session)6",-1.2170631895921,4.78541188895541,"Session 6","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.244"
-1.41772536941445,1.3716974914111,1.08829225761443,-1.03355541458051,0.301344051900116,"factor(session)7",-4.10625245258021,1.27080171375131,"Session 7","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.301"
-0.220074468571544,1.55438005953974,1.02841515225092,-0.14158343528719,0.887409051837289,"factor(session)8",-3.26665938526944,2.82651044812635,"Session 8","H1","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ iri_fs + iri_ec + iri_pt + iri_pd + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.887"
