"estimate","std_error","naive_se","statistic","p_value","term","conf_low","conf_high","pretty_term","hypothesis","role","variant","model_family","session_handling","dependence_adjustment","formula","p_symbol","p_value_display"
0.20140329824015,0.247805071776354,0.15399510160826,0.812748894913328,0.416362041526103,"ses",-0.284294642441505,0.687101238921805,"Socioeconomic status","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.416"
0.129972084512557,0.542739620109454,0.329468318656663,0.239474104518748,0.810737973967786,"sex_female",-0.933797570901972,1.19374173992709,"Woman participant","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.811"
1.19984799501178,0.516846752971737,0.354695447135551,2.3214772814436,0.0202610988456148,"faculty_player_factorEngineering",0.186828359187174,2.21286763083638,"Participant faculty: Engineering vs Humanities","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","*","0.020*"
-0.15255748887137,1.96188209419155,1.04640912803361,-0.077760783547105,0.93801834214634,"factor(session)2",-3.99784639348682,3.69273141574407,"Session 2","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.938"
-0.0301389067090555,1.5796452134961,0.95777720664306,-0.0190795416917395,0.984777651825041,"factor(session)3",-3.12624352516141,3.0659657117433,"Session 3","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.985"
-1.26668466590828,1.89108269439914,1.17810006549455,-0.669819817853472,0.502972658607012,"factor(session)4",-4.97320674693059,2.43983741511403,"Session 4","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.503"
-3.13540197920241,1.71946434269406,1.13007105344255,-1.82347601014503,0.0682313272659421,"factor(session)5",-6.50555209088277,0.234748132477945,"Session 5","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","+","0.068+"
1.32126525287193,2.29309074351692,1.62318777081038,0.576194054512427,0.564484023440676,"factor(session)6",-3.17319260442123,5.81572311016509,"Session 6","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.564"
-3.36677107328561,1.70527838194468,0.969307415271924,-1.97432343535967,0.0483449777834385,"factor(session)7",-6.70911670189719,-0.0244254446740357,"Session 7","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","*","0.048*"
-1.38072779096478,1.6438785328987,0.911021681551654,-0.839920811259756,0.400952788144034,"factor(session)8",-4.60272971544623,1.84127413351668,"Session 8","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.401"
0.616056024819401,1.53183139154302,0.850895531491203,0.402169604448989,0.687559210168052,"factor(session)9",-2.38633350260492,3.61844555224372,"Session 9","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.688"
-0.415915686020352,1.61843682173693,0.867999642006798,-0.256986050017068,0.797189541992416,"factor(session)10",-3.58805185662474,2.75622048458403,"Session 10","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.797"
-3.27862040814556,1.72275202399228,0.848352220395695,-1.9031296219567,0.0570236335784752,"factor(session)11",-6.65521437517042,0.0979735588792967,"Session 11","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","+","0.057+"
-0.186648792072839,1.62836657728593,0.826045633268365,-0.114623325408665,0.908743690561425,"factor(session)12",-3.37824728355327,3.00494969940759,"Session 12","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.909"
-1.36915696923246,1.53196051873198,0.850298997184636,-0.893728625830204,0.371467105447267,"factor(session)13",-4.37179958594714,1.63348564748222,"Session 13","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.371"
-0.136459081446872,1.74630755925127,0.941747915466593,-0.0781414938760154,0.937715500743433,"factor(session)14",-3.55922189757936,3.28630373468561,"Session 14","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.938"
-2.49386111031308,1.7794996026795,1.22692640591852,-1.40143954320525,0.16108267440204,"factor(session)15",-5.9816803315649,0.993958110938729,"Session 15","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.161"
-0.874366790170905,1.54211366615729,0.831188371925579,-0.566992439895624,0.570719318009679,"factor(session)16",-3.89690957583919,2.14817599549738,"Session 16","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.571"
-1.26058981756042,1.02158896028154,0.995562109570753,-1.23395011748464,0.217221492536019,"bystander_target_groupoutgroup:bystander_other_groupoutgroup",-3.26290417971224,0.741724544591398,"Bystander-target outgroup vs ingroup x Bystander-other outgroup vs ingroup","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.217"
2.48726397618078,1.06488901039007,1.01418631961233,2.33570254919778,0.0195067495491146,"victim_target_groupoutgroup:victim_other_groupoutgroup",0.400081515816253,4.57444643654531,"Victim-target outgroup vs ingroup x Victim-other outgroup vs ingroup","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","*","0.020*"
4.8758317181077,0.779637479897899,0.616286350412505,6.25397296028692,4.00140321281167e-10,"accept_target:accept_other",3.34774225750782,6.40392117870758,"Target accepted x Other accepted","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","***","<0.001***"
1.93164976000678,0.0501767205393299,0.0207919498204522,38.4969312311414,0,"Log(scale)",1.8333033877497,2.02999613226387,"Tobit log-scale","H2","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ bystander_victim_group + bystander_target_group + bystander_other_group + victim_target_group + victim_other_group + bystander_target_group:bystander_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","***","<0.001***"
