"Model","Approach","Observations","Participants","LowerBoundCensored","UpperBoundCensored","LogLik","AIC","PseudoR2","Quantile","Converged","Iterations","Inference","ClusterUnit","BootstrapReplicates","BootstrapSuccessful","BootstrapFailed","BootstrapSuccessRate","ConfidenceLevel","Status","ErrorMessage"
"H2a_A_Victim_Total_CLAD","CLAD",814,183,118,271,NA,NA,NA,0.5,FALSE,2000,"Participant-level cluster bootstrap after interval-censored median regression","id",5,NA,NA,NA,0.95,"not_converged",NA
