"estimate","std_error","naive_se","statistic","p_value","term","conf_low","conf_high","pretty_term","hypothesis","role","variant","model_family","session_handling","dependence_adjustment","formula","p_symbol","p_value_display"
7.69856883551954,2.71795228478982,1.43095134816899,2.83248859025312,0.00461872144898155,"(Intercept)",2.3713823573315,13.0257553137076,"Intercept","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","**","0.005**"
-15.3542305519632,0.966836683847481,0.455997955593202,-15.8808936488236,8.59451465782171e-57,"accept_target",-17.2492304523042,-13.4592306516221,"Target accepted","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","***","<0.001***"
-4.26200110914255,0.66186223149601,0.447946282094963,-6.43940824287425,1.19940197471361e-10,"accept_other",-5.55925108287473,-2.96475113541037,"Other negotiator accepted","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","***","<0.001***"
0.164299584434581,0.0942292169996226,0.0520157072824745,1.74361614864357,0.0812260455068517,"age",-0.0203896808846792,0.348988849753841,"Age","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","+","0.081+"
0.206341216294349,0.246114549448418,0.153534957965669,0.838395034981854,0.401808877024361,"ses",-0.276043300624549,0.688725733213248,"Socioeconomic status","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.402"
0.0984270400046754,0.543407522606642,0.329632028709848,0.181129329112958,0.856266064030366,"sex_female",-0.966651704304343,1.16350578431369,"Woman participant","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.856"
1.17423333306417,0.514867492511421,0.354112347892299,2.28065152712691,0.0225690756333476,"faculty_player_factorEngineering",0.16509304774179,2.18337361838656,"Participant faculty: Engineering vs Humanities","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","*","0.023*"
-0.200122363093704,1.96641743217641,1.04278133078008,-0.101770031031616,0.918939213883674,"factor(session)2",-4.05430053015947,3.65405580397206,"Session 2","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.919"
-0.0193708355691337,1.60103771498182,0.956106854925181,-0.0120989252082382,0.990346689889623,"factor(session)3",-3.15740475693351,3.11866308579524,"Session 3","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.990"
-1.23357955390917,1.89411575094197,1.17914371152144,-0.651269360542349,0.514872623257996,"factor(session)4",-4.94604642575544,2.4788873179371,"Session 4","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.515"
-3.13543113440427,1.7469738340566,1.12958540010228,-1.79477853261463,0.0726889924283078,"factor(session)5",-6.55949984915522,0.288637580346673,"Session 5","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","+","0.073+"
1.31972196955045,2.33744173416126,1.61779241398414,0.564601012407267,0.57234517650452,"factor(session)6",-3.26166382940563,5.90110776850653,"Session 6","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.572"
-3.28236598527935,1.74042533801082,0.968921749245727,-1.88595621632977,0.0593008550155643,"factor(session)7",-6.69359964778056,0.128867677221863,"Session 7","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","+","0.059+"
-1.38991066358925,1.66536197700434,0.909531748640225,-0.834599734340895,0.40394311178789,"factor(session)8",-4.65402013851775,1.87419881133926,"Session 8","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.404"
0.5259059649904,1.56206162468691,0.848569772836499,0.33667427499591,0.736362457936745,"factor(session)9",-2.53573481939595,3.58754674937675,"Session 9","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.736"
-0.457928565758376,1.63958732155562,0.867479014450853,-0.279295015116303,0.780018431504675,"factor(session)10",-3.67151971600739,2.75566258449063,"Session 10","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.780"
-3.30525002762636,1.75315929793027,0.849063328374605,-1.88531072534507,0.0593878989637234,"factor(session)11",-6.74144225156968,0.130942196316965,"Session 11","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","+","0.059+"
-0.306945261087173,1.65376566212151,0.825129819275134,-0.185603842259859,0.852755440236871,"factor(session)12",-3.54832595884534,2.93443543667099,"Session 12","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.853"
-1.46016557090388,1.5572149451552,0.84782175487494,-0.937677599002464,0.348410119223827,"factor(session)13",-4.51230686340806,1.59197572160031,"Session 13","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.348"
-0.172831364078677,1.76320912283586,0.942680472594078,-0.0980209107588459,0.92191568894043,"factor(session)14",-3.62872124483696,3.28305851667961,"Session 14","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.922"
-2.49255627697866,1.79854057329036,1.2253609191843,-1.38587714616781,0.165784420374275,"factor(session)15",-6.01769580062776,1.03258324667044,"Session 15","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.166"
-0.936519370250774,1.56581443432594,0.830026533429915,-0.598103676732252,0.549770757124299,"factor(session)16",-4.00551566152961,2.13247692102806,"Session 16","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.550"
4.84930265302702,0.769141484055266,0.614696507535487,6.30482525459331,2.88519228181565e-10,"accept_target:accept_other",3.3417853442787,6.35681996177534,"Target accepted x Other accepted","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","***","<0.001***"
1.93395182966549,0.0504120401996954,0.0207950463291637,38.3628954909302,5.53353523342196e-322,"Log(scale)",1.83514423087408,2.03275942845689,"Tobit log-scale","H4","Bystander","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)","***","<0.001***"
