"estimate","std_error","naive_se","statistic","p_value","term","conf_low","conf_high","pretty_term","hypothesis","role","variant","model_family","session_handling","dependence_adjustment","formula","p_symbol","p_value_display"
9.77074647349574,2.5753941023238,1.54544086467016,3.79388399805665,0.000148308982058551,"(Intercept)",4.72297403294109,14.8185189140504,"Intercept","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","***","<0.001***"
-16.9840813531465,1.07231123691709,0.51205099085566,-15.8387609571042,1.68100553008211e-56,"decision_target",-19.085811377504,-14.882351328789,"Target accepted","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","***","<0.001***"
-3.95096598586153,0.704538900335971,0.498167975789245,-5.60787485826183,2.04826035820018e-08,"decision_other",-5.33186223052003,-2.57006974120303,"Other negotiator accepted","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","***","<0.001***"
0.0419234652939248,0.102142920892547,0.0561187602127849,0.410439264195583,0.681483748465824,"age",-0.158276659655468,0.242123590243318,"Age","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.681"
0.283738920181378,0.27286441810835,0.169820177284763,1.03985313346612,0.298408139184835,"ses",-0.251075339310987,0.818553179673743,"Socioeconomic status","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.298"
0.463968275821441,0.548491169744315,0.365773707910407,0.845899262220984,0.397608944125302,"sex_female",-0.611074416877417,1.5390109685203,"Woman participant","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.398"
1.36391011534409,0.595493121718766,0.396584520183752,2.29038768979807,0.0219988525083583,"faculty_player_factorEngineering",0.196743596775306,2.53107663391287,"Participant faculty: Engineering vs Humanities","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","*","0.022*"
-1.8397136283724,1.17652163987872,1.15144083144435,-1.56368872956901,0.117890685802748,"factor(session)2",-4.14569604253469,0.46626878578988,"Session 2","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.118"
0.297745578241504,1.25270802328153,1.07806770863648,0.23768154486753,0.812128098595062,"factor(session)3",-2.15756214739029,2.7530533038733,"Session 3","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.812"
0.922665354543632,2.14920772144767,1.32875175057093,0.429304876088077,0.667701368769665,"factor(session)4",-3.28978177949381,5.13511248858107,"Session 4","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.668"
-1.8818946546732,1.62023567323886,1.23832991764536,-1.1614943960043,0.245440900844465,"factor(session)5",-5.05755657422136,1.29376726487497,"Session 5","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.245"
2.28940824794395,1.71155673206765,1.80027743145636,1.33761750636114,0.181021154709127,"factor(session)6",-1.06524294690864,5.64405944279654,"Session 6","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.181"
-2.25488234136559,1.45315142181854,1.07247348995881,-1.55171877308129,0.120729528758206,"factor(session)7",-5.10305912812993,0.59329444539874,"Session 7","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.121"
0.0127371480893495,1.58285966070652,1.02654667877039,0.00804692191325677,0.993579554533967,"factor(session)8",-3.08966778689543,3.11514208307413,"Session 8","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.994"
0.812941656860294,1.124830935319,0.936921125169686,0.72272341676818,0.469849825983884,"factor(session)9",-1.39172697636494,3.01761029008553,"Session 9","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.470"
-1.43117103542861,1.29280520046615,0.956679935650945,-1.10702759774834,0.268281996578633,"factor(session)10",-3.96506922834226,1.10272715748504,"Session 10","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.268"
-1.24416171208698,0.980623060515212,0.93963354046441,-1.26874612905116,0.20453162429782,"factor(session)11",-3.1661829106968,0.677859486522835,"Session 11","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.205"
0.0521033966660995,1.20337891411531,0.91724638848028,0.0432975815472091,0.965464319062019,"factor(session)12",-2.30651927499991,2.4107260683321,"Session 12","H4","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ decision_target * decision_other + age + ses + sex_female + faculty_player_factor + factor(session)","","0.965"
