"hypothesis","role","variant","model_family","session_handling","dependence_adjustment","formula","n_obs","n_participants","n_sessions","n_cases","lower_censored_n","upper_censored_n","logLik","AIC","BIC","sigma","singular","dropped_columns","dropped_column_names","shapiro_p","convergence_messages"
"H2","Victim","primary","Two-sided Tobit","factor_session_fixed_effect","cluster_robust_id","survival::Surv(lower_endpoint, upper_endpoint, type = ""interval2"") ~ victim_target_group + victim_other_group + victim_target_group:victim_other_group + target_other_same_faculty + accept_target * accept_other + age + ses + sex_female + faculty_player_factor + factor(session)",2420,243,16,1215,377,744,-5348.94845830941,10753.8969166188,10916.059555555,7.62393538891096,NA,0,NA,5.10568035662015e-25,NA
