"term","estimate","std_error","naive_se","z_value","p_value","conf_low","conf_high","label","approach","inference","p_symbol","p_value_display"
"(Intercept)",5.33340621570329,3.04099036315992,1.88730702480377,1.75383857848247,0.0794581705746751,-0.626934896090148,11.2937473274967,"Intercept","Tobit","Cluster-robust standard errors by participant id","+","0.079+"
"judged_outgroup",-0.0391573730244373,0.543666120358966,0.530471134728609,-0.0720246702122673,0.94258227484351,-1.10474296892801,1.02642822287914,"Judged negotiator outgroup (ref = ingroup)","Tobit","Cluster-robust standard errors by participant id","","0.943"
"iri_fs",-0.718453491058117,0.566588163132781,0.386703271553704,-1.26803476988584,0.204785534063701,-1.82896629079837,0.392059308682135,"Empathy: Fantasy scale","Tobit","Cluster-robust standard errors by participant id","","0.205"
"iri_ec",-1.70265210054926,0.884967205186363,0.486243900320958,-1.92397197384359,0.0543580965223818,-3.43718782271453,0.0318836216160163,"Empathy: Empathic concern","Tobit","Cluster-robust standard errors by participant id","+","0.054+"
"iri_pt",1.4761365297028,0.589405740757928,0.39191389975097,2.50444885013269,0.0122642337032976,0.320901277817259,2.63137178158834,"Empathy: Perspective taking","Tobit","Cluster-robust standard errors by participant id","*","0.012*"
"iri_pd",1.17755116938114,0.742463665858904,0.436705965489554,1.58600511180424,0.112738149977514,-0.277677615702313,2.63277995446459,"Empathy: Personal distress","Tobit","Cluster-robust standard errors by participant id","","0.113"
"decision_accept",-13.8710075894042,1.04159798414407,0.53118773353168,-13.3170453481653,1.84256337270344e-40,-15.9125396383265,-11.8294755404818,"Negotiator accepted harmful deal","Tobit","Cluster-robust standard errors by participant id","***","<0.001***"
"counterpart_outgroup",0.115826899559909,0.37581338274202,0.373231670318135,0.30820323298444,0.757927692565181,-0.62076733061445,0.852421129734268,"Counterpart negotiator outgroup (ref = ingroup)","Tobit","Cluster-robust standard errors by participant id","","0.758"
"observer_victim_outgroup",0.525572498429837,0.542121577377672,0.5187360527941,0.969473491485276,0.332309000104653,-0.5369857932304,1.58813079009007,"Observer-side victim outgroup (ref = ingroup victim)","Tobit","Cluster-robust standard errors by participant id","","0.332"
"role_observer",-0.115077927450644,0.527069925744677,0.444042835200455,-0.21833521859183,0.827167935840365,-1.14813498191021,0.917979127008923,"Observer role (ref = victim)","Tobit","Cluster-robust standard errors by participant id","","0.827"
"participant_engineering",0.272852521309629,0.574726223184186,0.393459006338112,0.474752169472849,0.634963628542871,-0.853610876131375,1.39931591875063,"Engineering participant (ref = humanities)","Tobit","Cluster-robust standard errors by participant id","","0.635"
"sex_man",-0.129982712287533,0.58773451304784,0.40228198202777,-0.221158889603873,0.824968718015523,-1.2819423578613,1.02197693328623,"Man (ref = woman)","Tobit","Cluster-robust standard errors by participant id","","0.825"
"age",0.0921034793314082,0.127002578606951,0.0723027553833964,0.725209522055857,0.468323502114069,-0.156821574738215,0.341028533401032,"Age","Tobit","Cluster-robust standard errors by participant id","","0.468"
"economic_status",0.46127597921023,0.250872945800246,0.180368755163712,1.838683632222,0.065961732227044,-0.0304349945582518,0.952986952978711,"Socioeconomic status","Tobit","Cluster-robust standard errors by participant id","+","0.066+"
"factor(negotiator_slot)2",0.286154655475172,0.331472480224416,0.369986789721336,0.86328329664483,0.387981725623302,-0.363531405764683,0.935840716715027,"Negotiator 2 (ref = negotiator 1)","Tobit","Cluster-robust standard errors by participant id","","0.388"
"judged_outgroup:decision_accept",-0.0858877559942377,0.659668309701031,0.745545274112576,-0.130198396271549,0.89640946337093,-1.37883764300826,1.20706213101978,"Accepted harmful deal x judged negotiator outgroup","Tobit","Cluster-robust standard errors by participant id","","0.896"
"Log(scale)",1.94547268977383,0.0535231881376589,0.0257024404221666,36.3482213497854,2.80331358275868e-289,1.84056724102402,2.05037813852364,"Scale variance (log)","Tobit","Cluster-robust standard errors by participant id","***","<0.001***"
