"Model","Approach","Observations","Participants","LowerBoundCensored","UpperBoundCensored","LogLik","AIC","PseudoR2","Quantile","Converged","Iterations","Inference","ClusterUnit","BootstrapReplicates","BootstrapSuccessful","BootstrapFailed","BootstrapSuccessRate","ConfidenceLevel","Status","ErrorMessage"
"H2a_B_Constructs_CLAD","CLAD",1262,199,342,46,NA,NA,NA,0.5,FALSE,NA,"Participant-level cluster bootstrap after interval-censored median regression","id",1,0,1,0,0.95,"failed","The participant-level cluster bootstrap produced no converged non-parametric refits, so cluster-aware inference could not be computed."
